system_id,gamma_pdc,tier,matched,n_candidates,technology,raw_manufacturer,raw_model,capacity_kw,module_watts,delta_vs_old
11261,-0.0031,cec_module,VBHN330SA17,1,n-SHJ,Panasonic VBHN330SA17,Panasonic VBHN330SA17,7.92,330.0,0.0013999999999999998
11263,-0.003535,cec_module,LG320N1KV5,1,n-PERT,LG LG320N1K-V5,LG LG320N1K-V5,9.92,320.0,0.0009649999999999997
11264,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,9.38,335.0,0.0005999999999999994
11265,-0.0043,cec_manufacturer,REC,725,multi-Si,REC-315-TP2M,REC-315-TP2M,4.095,314.99999999999994,0.00019999999999999966
11267,-0.00356,cec_module,LG335N1CA5,1,n-PERT,LG335N1C-A5,LG335N1C-A5,5.695,335.0,0.0009399999999999999
11270,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,12.21,330.0,0.0013999999999999998
11276,-0.0040999999999999995,cec_manufacturer,SILFAB,72,mono-Si,Silfab SLA-M 320,Silfab SLA-M 320,8.96,320.0,0.0004000000000000002
11278,-0.00458,cec_manufacturer,QCELLS,1372,PERC,Hanwha Q-cells Peak Duo G5,Hanwha Q-cells Peak Duo G5,12.35,325.0,-8.000000000000021e-05
11285,-0.0031,cec_manufacturer,SANYO,110,n-SHJ,Sanyo HIT Power 200,Sanyo HIT Power 200,10.0,200.0,0.0013999999999999998
11286,-0.0046757,cec_module,SG310M,1,mono-Si,Piemar SG310M,Piemar SG310M,12.09,310.0,-0.0001757
11287,-0.0035199999999999997,cec_module,LG335N1CV5,1,n-PERT,LG335N1C-V5,LG335N1C-V5,6.7,335.0,0.00098
11288,-0.0045000000000000005,cec_technology,Mono-c-Si,9725,PERC,JA Solar JAM72S09-380/PR PERC,JA Solar JAM72S09-380/PR PERC,11.4,380.0,-8.673617379884035e-19
11289,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha,Unknown,8.19,314.99999999999994,-8.000000000000021e-05
11290,-0.0031,cec_module,VBHN325SA17,1,n-SHJ,Panasonic VBHN325SA17,Panasonic VBHN325SA17,8.45,325.0,0.0013999999999999998
11293,-0.0045,fleet_default,cec_xsi_median,0,Unknown,SolarEdge,SolarEdge,9.024,282.0,0.0
11296,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Q-Cell,Q-Cell,7.41,390.0,0.0
11299,-0.0040750000000000005,cec_module,REC290TP2BLK,6,multi-Si,REC 290TP2-BLK,REC 290TP2-BLK,7.54,290.0,0.00042499999999999916
11304,-0.0040479999999999995,cec_module,CS6K305MS,1,PERC,Canadian Solar CS6K-305MS,Canadian Solar CS6K-305MS,7.93,305.0,0.00045200000000000014
11306,-0.0045000000000000005,cec_manufacturer,TRINA,970,Unknown,Trina,Trina,10.8,300.0,-8.673617379884035e-19
11309,-0.00396,cec_manufacturer,ITEK,69,Unknown,Itek,Itek,7.08,295.0,0.0005399999999999997
11317,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,8.4,240.0,0.0005999999999999994
11319,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Qcell,Qcell,10.065,305.0,0.0
11321,-0.0045,fleet_default,cec_xsi_median,0,Unknown,N/A,N/A,3.63,165.0,0.0
11327,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Q.Cell,Q.Cell,11.34,315.0,0.0
11328,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Not Sure - 385W,Not Sure - 385W,10.78,385.0,0.0
11329,-0.0045000000000000005,cec_technology,Mono-c-Si,9725,PERC,Longi LR6,Longi LR6,8.76,365.0,-8.673617379884035e-19
11331,-0.00361,cec_module,BLKG5,7,PERC,Hanwha Q.PEAK Duo  Blk-G5,Hanwha Q.PEAK Duo  Blk-G5,8.06,310.00000000000006,0.0008899999999999997
11332,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,12.24,340.0,0.0005999999999999994
11334,-0.0030299999999999997,cec_module,VBHN325KA03,1,n-SHJ,PANASONIC VBHN325KA03,PANASONIC VBHN325KA03,14.95,325.0,0.00147
11335,-0.00421,cec_module,340W,14,n-SHJ,Panasonic HIT+ 340W,Panasonic HIT+ 340W,13.26,340.0,0.00028999999999999946
11336,-0.0040999999999999995,cec_manufacturer,SILFAB,72,Unknown,Silfab 310,Silfab 310,3.41,310.0,0.0004000000000000002
11339,-0.0031,cec_module,VBHN335SA17,1,n-SHJ,Panasonic N335 VBHN335SA17,Panasonic N335 VBHN335SA17,10.05,335.0,0.0013999999999999998
11342,-0.003509,cec_module,X22360,5,mono-Si IBC,SunPower X22-360,SunPower X22-360,9.0,360.0,0.0009909999999999997
11344,-0.00356,cec_module,LG335N1C,3,n-PERT,LG335N1C,LG335N1C,12.395,335.0,0.0009399999999999999
11347,-0.0031,cec_module,VBHN335SA17,1,n-SHJ,Panasonic VBHN335SA17,Panasonic VBHN335SA17,12.73,335.0,0.0013999999999999998
11348,-0.00356,cec_module,LG335N1CA5,1,n-PERT,LG 335N1C-A5,LG 335N1C-A5,10.385,335.0,0.0009399999999999999
11351,-0.00417,cec_manufacturer,AXITEC,106,Unknown,Axitec,Axitec,11.52,360.0,0.00032999999999999956
11353,-0.00417,cec_manufacturer,AXITEC,106,Unknown,Axitec,Axitec,11.52,360.0,0.00032999999999999956
11354,-0.00416,cec_module,LR672PE,5,PERC,Longi LR6-72PE 370,Longi LR6-72PE 370,12.21,370.0,0.00034
11355,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,11.22,330.0,0.0013999999999999998
11356,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower,SunPower,7.2,360.0,0.0006399999999999995
11357,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Q-Cell,Q-Cell,5.85,325.0,0.0
11360,-0.0038050000000000002,cec_module,SLA310M,2,mono-Si,Silfab SLA310M,Silfab SLA310M,3.1,310.0,0.0006949999999999994
11361,-0.0031,cec_module,X21345,5,mono-Si IBC,SunPower X21-345,SunPower X21-345,13.11,345.0,0.0013999999999999998
11362,-0.00386,cec_module,E20327,7,mono-Si IBC,SunPower E20-327,SunPower E20-327,6.867,327.0,0.0006399999999999995
11363,-0.0040999999999999995,cec_manufacturer,SILFAB,72,mono-Si,Silfab SLA-M310,Silfab SLA-M310,8.68,310.0,0.0004000000000000002
11364,-0.0040100000000000005,cec_manufacturer,MISSION,122,Unknown,Mission Solar,Mission Solar,7.5,375.0,0.0004899999999999991
11365,-0.0045,fleet_default,cec_xsi_median,0,Unknown,LONGi Green Energy,LONGi Green Energy,13.23,315.0,0.0
11369,-0.0040999999999999995,cec_manufacturer,SILFAB,72,mono-Si,Silfab - SLA-M310,Silfab - SLA-M310,7.44,310.0,0.0004000000000000002
11370,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG350N1C-V5,LG350N1C-V5,11.9,350.0,0.0005999999999999994
11371,-0.00416,cec_manufacturer,JINKO,486,multi-Si,Jinko,,5.985,315.0,0.00034
11373,-0.00458,cec_manufacturer,QCELLS,1372,Unknown,q-cells,q-cells,6.12,255.0,-8.000000000000021e-05
11374,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower,SunPower,11.52,360.0,0.0006399999999999995
11378,-0.0045000000000000005,cec_manufacturer,TRINA,970,mono-Si,Trina Solar TSM-DD05A.08-300,Trina Solar TSM-DD05A.08-300,9.0,300.0,-8.673617379884035e-19
11382,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,11.55,330.0,0.0013999999999999998
11383,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solarworld,Solarworld,9.975,285.0,0.00019999999999999966
11384,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,10.72,335.0,0.0013999999999999998
11385,-0.0043300000000000005,cec_manufacturer,ASTRONERGY,174,Unknown,Astronergy 325,Astronergy 325,9.75,325.0,0.00016999999999999914
11387,-0.0045,fleet_default,cec_xsi_median,0,Unknown,LONGI,LONGI,12.0,300.0,0.0
11389,-0.0031,cec_manufacturer,PANASONIC,131,n-SHJ,Panasonic HIT-325,Panasonic HIT-325,3.95,395.0,0.0013999999999999998
11390,-0.0040999999999999995,cec_manufacturer,SILFAB,72,Unknown,Silfab,Silfab,11.2,320.0,0.0004000000000000002
11392,-0.0038,cec_module,N1CG4,6,n-PERT,LG/N1C-G4,LG/N1C-G4,7.56,315.0,0.0006999999999999997
11393,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Unknown,Unknown,3.19,290.0,0.0
11394,-0.0044575,cec_module,310M,62,mono-Si,Silfab SLA 310M,Silfab SLA 310M,6.2,310.0,4.25e-05
11395,-0.0031,cec_manufacturer,PANASONIC,131,n-SHJ,Panasonic VBHN330SA17E,Panasonic VBHN330SA17E,5.28,330.0,0.0013999999999999998
11398,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar 300 W,Canadian Solar 300 W,2.4,300.0,0.0002599999999999998
11400,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower,Sunpower,4.02,334.99999999999994,0.0006399999999999995
11401,-0.00458,cec_manufacturer,QCELLS,1372,PERC,Hanwha Q-cells PEAK,Hanwha Q-cells PEAK,9.36,390.0,-8.000000000000021e-05
11402,-0.0042,cec_module,REC315,13,Unknown,REC 315,REC 315,10.08,315.0,0.0002999999999999999
11403,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,4.875,325.0,0.0005999999999999994
11405,-0.0046489999999999995,cec_manufacturer,HYUNDAI,273,Unknown,Hyundai,Hyundai,6.66,370.0,-0.00014899999999999983
11407,-0.004202,cec_module,SOLARIAPOWERXT360RPD,1,mono-Si,Solaria PowerXT-360R-PD,Solaria PowerXT-360R-PD,7.92,360.0,0.00029799999999999965
11408,-0.0045000000000000005,cec_manufacturer,TRINA,970,Unknown,TrinaSolar,TrinaSolar,13.825,395.0,-8.673617379884035e-19
11409,-0.0045000000000000005,cec_manufacturer,TRINA,970,Unknown,Trina TallMax,Trina TallMax,12.0,375.0,-8.673617379884035e-19
11410,-0.0045,fleet_default,cec_xsi_median,0,Unknown,SolarEdge,SolarEdge,13.08,327.0,0.0
11414,-0.0037199999999999998,cec_module,JKM395M72HLV,1,multi-Si,Jinko,jkm395m-72hl-v,10.27,395.0,0.0007799999999999999
11418,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT IBC,LG NeON R,LG NeON R,7.92,360.0,0.0005999999999999994
11420,-0.00458,cec_manufacturer,QCELLS,1372,Unknown,Q-Cells Duo G6+,Q-Cells Duo G6+,6.46,340.0,-8.000000000000021e-05
11427,-0.00392,cec_module,BVM6612M370,1,mono-Si,Boviet,BVM6612M-370,11.84,370.0,0.0005799999999999998
11429,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG NeON 2,LG NeON 2,12.25,350.0,0.0005999999999999994
11430,-0.00361,cec_module,BLKG5,6,PERC,Q.Peak BLK-G5,Q.Peak BLK-G5,8.32,320.0,0.0008899999999999997
11434,-0.0040999999999999995,cec_manufacturer,SILFAB,72,Unknown,Silfab 320,Silfab 320,7.04,320.0,0.0004000000000000002
11436,-0.0045,fleet_default,cec_xsi_median,0,Unknown,N/A,N/A,6.325,275.0,0.0
11440,-0.0045,fleet_default,cec_xsi_median,0,Unknown,CertainTeed Solstice,CertainTeed Solstice,11.88,330.0,0.0
11441,-0.004472,cec_manufacturer,SUNIVA,150,Unknown,Suniva Titan,Suniva Titan,2.75,250.0,2.799999999999938e-05
11444,-0.0040999999999999995,cec_manufacturer,SILFAB,72,PERC IBC,Silfab-330BL,Silfab-330BL,7.83,290.0,0.0004000000000000002
11446,-0.0045,fleet_default,cec_xsi_median,0,Unknown,SolarEdge,SolarEdge,6.0,300.0,0.0
11452,-0.0031,cec_manufacturer,PANASONIC,131,n-SHJ,Panasonic VBHN330SA17E,Panasonic VBHN330SA17E,5.28,330.0,0.0013999999999999998
11454,-0.004202,cec_manufacturer,SOLARIA,39,mono-Si,Solaria PowerXT-360-PD,Solaria PowerXT-360-PD,10.08,360.0,0.00029799999999999965
11460,-0.0045,fleet_default,cec_xsi_median,0,Unknown,MX Solar,MX Solar,7.52,235.0,0.0
11463,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar,Canadian Solar,10.2,300.0,0.0002599999999999998
11465,-0.0043,cec_manufacturer,REC,725,multi-Si,REC TwinPeak 2,REC TwinPeak 2,3.77,290.0,0.00019999999999999966
11466,-0.0043,cec_manufacturer,SOLARWORLD,89,mono-Si,SolarWorld 280 Mono Black,SolarWorld 280 Mono Black,7.56,280.0,0.00019999999999999966
11468,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,4.76,280.0,0.0005999999999999994
11469,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,SolarWorld,SolarWorld,11.025,315.0,0.00019999999999999966
11473,-0.00423,cec_module,SUNIVAOPT2756041B0,1,mono-Si,Suniva OPT275-60-4-1B0,Suniva OPT275-60-4-1B0,6.6,275.0,0.0002699999999999994
11474,-0.0032,cec_module,LG350Q1CA5,1,n-PERT IBC,LG350Q1C-A5,LG350Q1C-A5,11.55,350.0,0.0012999999999999995
11476,-0.00435,cec_module,SUNEDISONSEF270,16,mono-Si,SunEdison / SE-F270,SunEdison / SE-F270,6.48,270.0,0.00014999999999999996
11479,-0.0031,cec_manufacturer,SANYO,110,Unknown,Sanyo,Sanyo,5.6,200.0,0.0013999999999999998
11482,-0.00424,cec_module,CS6P265P,3,multi-Si,Canadian Solar/CS6P-265P,Canadian Solar/CS6P-265P,6.095,265.0,0.0002599999999999998
11484,-0.0031,cec_module,VBHN325SA15,2,n-SHJ,Panasonic VBHN325SA15,Panasonic VBHN325SA15,3.9,325.0,0.0013999999999999998
11485,-0.00451,cec_module,300W,46,Unknown,Canadian Solar 300w,Canadian Solar 300w,7.5,300.0,-1.000000000000046e-05
11487,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower,SunPower,3.696,231.0,0.0006399999999999995
11489,-0.0043,cec_manufacturer,SOLARWORLD,89,mono-Si,SolarWorld Protect SW 280 Mono,SolarWorld Protect SW 280 Mono,9.8,280.0,0.00019999999999999966
11490,-0.00466,cec_manufacturer,SCHOTT,37,Unknown,Schott,Schott,2.96,185.0,-0.00016000000000000042
11492,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,5.85,325.0,0.0013999999999999998
11494,-0.00357,cec_module,LG335N1KA5,1,n-PERT,LG LG335N1K-A5,LG LG335N1K-A5,5.695,335.0,0.0009299999999999998
11498,-0.0032400000000000003,cec_module,SUNPOWERSPR245,3,mono-Si IBC,Sunpower SPR 245,Sunpower SPR 245,4.655,245.0,0.0012599999999999994
11500,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,385 Hanwha,385 Hanwha,5.775,385.0,-8.000000000000021e-05
11501,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solar World 265,Solar World 265,3.7,185.0,0.00019999999999999966
11502,-0.0040999999999999995,cec_module,LG305N1CB3,1,n-PERT,LG305N1C-B3,LG305N1C-B3,6.1,305.0,0.0004000000000000002
11504,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,panasonic,panasonic,10.075,325.0,0.0013999999999999998
11505,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT IBC,LG370Q1C-V5,LG370Q1C-V5,4.07,370.00000000000006,0.0005999999999999994
11506,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solar World,Solar World,6.9,345.0,0.00019999999999999966
11508,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Bosch /Aleo 579 ULR,Bosch /Aleo 579 ULR,9.36,240.0,0.0
11510,-0.0045,fleet_default,cec_xsi_median,0,Unknown,ReneSola,ReneSola,10.5,250.0,0.0
11511,-0.004472,cec_manufacturer,SUNIVA,150,Unknown,Suniva,Suniva,10.027,271.0,2.799999999999938e-05
11512,-0.00378,cec_module,DUOG5,6,PERC,Hanwha Q.PEAK DUO-G5,Hanwha Q.PEAK DUO-G5,12.35,325.0,0.0007199999999999997
11515,-0.0038,cec_module,LG320N1CG4,1,n-PERT,LG NeON 2 LG320N1C-G4,LG NeON 2 LG320N1C-G4,5.44,320.0,0.0006999999999999997
11516,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Mage Solar,Mage Solar,4.32,240.0,0.0
11517,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha Qcell 5.3 380,Hanwha Qcell 5.3 380,7.98,380.0,-8.000000000000021e-05
11518,-0.0043,cec_manufacturer,REC,725,multi-Si,REC Twinpeak 2 series,REC Twinpeak 2 series,8.41,290.0,0.00019999999999999966
11519,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic 335,Panasonic 335,6.7,335.0,0.0013999999999999998
11520,-0.0045000000000000005,cec_manufacturer,TRINA,970,Unknown,Trina,Trina,6.1,305.0,-8.673617379884035e-19
11528,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,5.61,330.0,0.0013999999999999998
11529,-0.0045000000000000005,cec_technology,Mono-c-Si,9725,mono-Si,1soltech 1STH-250,1soltech 1STH-250,5.0,250.0,-8.673617379884035e-19
11530,-0.00458,cec_manufacturer,HANWHA,1332,PERC,Hanwha Q.Peak Duo 305,Hanwha Q.Peak Duo 305,10.065,305.0,-8.000000000000021e-05
11535,-0.0043,cec_manufacturer,REC,725,Unknown,REC,REC,7.44,310.0,0.00019999999999999966
11536,-0.0038,cec_module,LG320N1CG4,1,n-PERT,LG LG320N1C-G4,LG LG320N1C-G4,8.64,320.0,0.0006999999999999997
11537,-0.0045,fleet_default,cec_xsi_median,0,Unknown,AmeriSolar,AmeriSolar,5.25,250.0,0.0
11539,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,5.61,330.0,0.0013999999999999998
11541,-0.00417,cec_manufacturer,AXITEC,106,Unknown,Axitec,Axitec,6.3,315.0,0.00032999999999999956
11542,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,SolarWorld / Q.Cells,SolarWorld / Q.Cells,8.91,297.0,0.00019999999999999966
11543,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Qcell / 275,Qcell / 275,4.4,275.0,0.0
11549,-0.00424,cec_module,CS6P260P,4,multi-Si,Canadian Solar/CS6P-260P,Canadian Solar/CS6P-260P,3.9,260.0,0.0002599999999999998
11550,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,7.4,370.0,0.0005999999999999994
11551,-0.0031,cec_module,VBHN330SA17,1,n-SHJ,Panasonic VBHN330SA17,Panasonic VBHN330SA17,8.25,330.0,0.0013999999999999998
11552,-0.004472,cec_manufacturer,SUNIVA,150,Unknown,Suniva,Suniva,7.15,275.0,2.799999999999938e-05
11553,-0.00356,cec_module,LG330N1CA5,1,n-PERT IBC,LG330N1C-A5 & LG350Q1C-A5,LG330N1C-A5 & LG350Q1C-A5,9.24,330.0,0.0009399999999999999
11554,-0.004202,cec_module,360RPD,1,mono-Si,Solaria 360R-PD,Solaria 360R-PD,9.72,360.0,0.00029799999999999965
11557,-0.0038,cec_module,MSE295SQ5T,1,PERC,Mission Solar MSE295SQ5T,Mission Solar MSE295SQ5T,12.9,300.0,0.0006999999999999997
11559,-0.004002,cec_module,CS6X300P,2,multi-Si,Canadian Solar CS6X-300P,Canadian Solar CS6X-300P,6.0,300.0,0.0004979999999999993
11560,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,SolarWorld 255,SolarWorld 255,5.175,225.0,0.00019999999999999966
11561,-0.004002,cec_module,CS6X315P,3,multi-Si,Canadian Solar CS6X-315P,Canadian Solar CS6X-315P,6.93,315.0,0.0004979999999999993
11562,-0.004505,cec_module,CS6P,44,Unknown,Canadian Solar CS6P,Canadian Solar CS6P,4.7,235.0,-5.000000000000664e-06
11565,-0.0045,fleet_default,cec_xsi_median,0,Unknown,CertainTeed 330,CertainTeed 330,11.22,330.0,0.0
11567,-0.00458,cec_manufacturer,QCELLS,1372,Unknown,Hanwha,Hanwha Q Cells,7.14,340.0,-8.000000000000021e-05
11571,-0.0043,cec_manufacturer,REC,725,Unknown,REC,REC,8.37,310.0,0.00019999999999999966
11573,-0.0045,fleet_default,cec_xsi_median,0,Unknown,N/A,N/A,5.28,240.0,0.0
11574,-0.0043,cec_manufacturer,REC,725,Unknown,REC,REC,13.02,310.0,0.00019999999999999966
11576,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar,Canadian Solar,9.0,250.0,0.0002599999999999998
11577,-0.0031,cec_module,VBHN330SA,5,n-SHJ,Panasonic VBHN330SA,Panasonic VBHN330SA,7.92,330.0,0.0013999999999999998
11581,-0.00386,cec_module,CERTAINTEEDCT305M,2,Unknown,CertainTeed CT305M,CertainTeed CT305M,11.59,305.0,0.0006399999999999995
11582,-0.0044800000000000005,cec_module,OPT260604100,1,mono-Si,Suniva PV   OPT-260-60-4-100,Suniva PV   OPT-260-60-4-100,6.24,260.0,1.9999999999999185e-05
11585,-0.0040999999999999995,cec_manufacturer,SILFAB,72,Unknown,Silfab,Silfab,9.92,310.0,0.0004000000000000002
11587,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,SolarWorld/ Sunmodule 265,SolarWorld/ Sunmodule 265,8.215,265.0,0.00019999999999999966
11589,-0.0045,fleet_default,cec_xsi_median,0,Unknown,LONGi,LONGi,10.62,295.0,0.0
11590,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG280N1C-B3,LG280N1C-B3,4.48,280.0,0.0005999999999999994
11592,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,13.53,330.0,0.0013999999999999998
11596,-0.00466,cec_manufacturer,SCHOTT,37,Unknown,7-Schott 235 14-Sunvia 240,7-Schott 235 14-Sunvia 240,4.998,238.0,-0.00016000000000000042
11597,-0.0046,cec_manufacturer,SUNEDISON,659,Unknown,SunEdison / 270,SunEdison / 270,4.86,270.0,-0.00010000000000000026
11601,-0.00386,cec_manufacturer,SUNPOWER,190,mono-Si IBC,Sunpower SPR-X21-350-BLK-AC,Sunpower SPR-X21-350-BLK-AC,8.4,350.0,0.0006399999999999995
11603,-0.0032,cec_module,LG360Q1CA5,1,n-PERT IBC,LG LG360Q1C-A5,LG LG360Q1C-A5,6.48,360.0,0.0012999999999999995
11607,-0.00373,cec_module,REC285TP2,10,multi-Si,REC285TP2,REC285TP2,8.55,285.0,0.0007699999999999999
11608,-0.0043,cec_module,SUNMODULEPROTECTSW270MONO,1,mono-Si,Sunmodule Protect SW 270 Mono,Sunmodule Protect SW 270 Mono,8.1,270.0,0.00019999999999999966
11611,-0.0045,fleet_default,cec_xsi_median,0,Unknown,sw 285,sw 285,6.84,285.0,0.0
11612,-0.00466,cec_module,SW240,5,mono-Si,Sunmodule SW240 mono,Sunmodule SW240 mono,5.76,240.0,-0.00016000000000000042
11614,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar,Canadian Solar,3.75,250.0,0.0002599999999999998
11618,-0.0046489999999999995,cec_manufacturer,HYUNDAI,273,Unknown,Hyundai,Hyundai,3.5,350.0,-0.00014899999999999983
11619,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,5.525,325.0,0.0013999999999999998
11620,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,5.44,320.0,0.0005999999999999994
11623,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Pani 330,Pani 330,9.24,330.0,0.0
11624,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar 300,Canadian Solar 300,6.0,300.0,0.0002599999999999998
11625,-0.00424,cec_module,CS6P260P,4,multi-Si,Canadian Solar/CS6P-260P,Canadian Solar/CS6P-260P,7.28,260.0,0.0002599999999999998
11627,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Hansol,Hansol,6.48,360.0,0.0
11628,-0.00356,cec_module,LG335N1CA5,1,n-PERT,LG335N1C-A5,LG335N1C-A5,4.02,334.99999999999994,0.0009399999999999999
11629,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,13.53,330.0,0.0013999999999999998
11630,-0.0031,cec_module,N330,10,Unknown,Panasonic/N330,Panasonic/N330,12.54,330.0,0.0013999999999999998
11632,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Hanwai,Hanwai,12.19,265.0,0.0
11633,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG/LG315N1C-G4,LG/LG315N1C-G4,11.97,315.0,0.0006999999999999997
11634,-0.0032,cec_module,LG360Q1CA5,1,n-PERT IBC,LG NeON R LG360Q1C-A5,LG NeON R LG360Q1C-A5,5.04,360.0,0.0012999999999999995
11635,-0.0044,cec_module,SILICONENERGYSIEV275,1,Unknown,Silicon Energy SiE-V-275,Silicon Energy SiE-V-275,9.9,275.0,9.99999999999994e-05
11636,-0.0045000000000000005,cec_module,E250B,1,Unknown,Centro E250B,Centro E250B,5.75,250.0,-8.673617379884035e-19
11638,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic/Sanyo,Panasonic/Sanyo,5.61,330.0,0.0013999999999999998
11643,-0.00396,cec_manufacturer,ITEK,69,Unknown,Itek,Itek,12.0,300.0,0.0005399999999999997
11644,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower,Sunpower,11.385,345.0,0.0006399999999999995
11647,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,SolarWorld SW 320,SolarWorld SW 320,3.84,320.0,0.00019999999999999966
11650,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,13.2,330.0,0.0013999999999999998
11651,-0.0045000000000000005,cec_manufacturer,TRINA,970,Unknown,Trina,Trina,6.3,300.0,-8.673617379884035e-19
11652,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,7.14,255.0,0.0005999999999999994
11656,-0.0045000000000000005,cec_manufacturer,TRINA,970,Unknown,Trina,Trina,7.5,300.0,-8.673617379884035e-19
11662,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,9.24,330.0,0.0013999999999999998
11666,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG315N1C-G4,LG315N1C-G4,8.82,315.0,0.0006999999999999997
11670,-0.004118999999999999,cec_module,CS6K280M,4,mono-Si,Canadian Solar / CS6K-280M,Canadian Solar / CS6K-280M,6.72,280.0,0.00038100000000000026
11672,-0.0045000000000000005,cec_technology,Mono-c-Si,9725,PERC,Q.PEAK DUO BLK-G6+,Q.PEAK DUO BLK-G6+,11.56,340.0,-8.673617379884035e-19
11673,-0.0032,cec_module,LG365Q1CA5,1,n-PERT IBC,LG LG365Q1C-A5,LG LG365Q1C-A5,9.49,365.0,0.0012999999999999995
11674,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,LONGi Canadian Solar,LONGi Canadian Solar,8.82,245.0,0.0002599999999999998
11675,-0.00386,cec_manufacturer,SUNPOWER,190,mono-Si IBC,SunPower SPR-X21-350-BLK-D-AC,SunPower SPR-X21-350-BLK-D-AC,8.05,350.00000000000006,0.0006399999999999995
11676,-0.004202,cec_manufacturer,SOLARIA,39,mono-Si,Solaria Power XT 355-AC,Solaria Power XT 355-AC,4.615,355.0,0.00029799999999999965
11678,-0.0046099999999999995,cec_module,PS250P20,4,multi-Si,Phono PS250P-20/U,Phono PS250P-20/U,4.25,250.0,-0.00010999999999999985
